region,customer_name,total_sales,row_num,rank_val,dense_rank_val
Central,Debra Catini,10471.807499999999,16,16,16
Central,Toby Carlisle,10090.606500000002,17,17,17
Central,Eugene Hildebrand,9742.056620000001,18,18,18
Central,Michael Moore,9724.59,19,19,19
Central,John Huston,9504.844499999997,20,20,20
Central,David Kendrick,9413.354000000001,21,21,21
Central,Katherine Murray,8948.296000000002,22,22,22
Central,Cathy Prescott,8810.813,23,23,23
Central,Dave Brooks,8734.468599999998,24,24,24
Central,Shahid Shariari,8720.187,25,25,25
Central,Tiffany House,8698.333999999999,26,26,26
Central,Lisa Ryan,8490.919639999998,27,27,27
Central,Chuck Sachs,8490.555880000002,28,28,28
Central,Andrew Gjertsen,8475.389060000001,29,29,29
Central,Jack Lebron,8343.966999999999,30,30,30
Central,Helen Wasserman,8303.440999999999,31,31,31
Central,Brosina Hoffman,8151.4320800000005,32,32,32
Central,Michael Paige,8143.311999999998,33,33,33
Central,Irene Maddox,8135.346920000001,34,34,34
Central,Roy Französisch,8114.306,35,35,35
Central,Alan Hwang,8064.722179999999,36,36,36
Central,Brenda Bowman,8062.030000000001,37,37,37
Central,Steven Ward,8010.766,38,38,38
Central,Dianna Wilson,7952.323800000001,39,39,39
Central,Todd Sumrall,7931.198,40,40,40
Central,Denny Joy,7923.078,41,41,41
Central,Christy Brittain,7901.19136,42,42,42
Central,Hunter Lopez,7867.83568,43,43,43
Central,Greg Guthrie,7854.018999999998,44,44,44
Central,Patrick O'Brill,7819.0832,45,45,45
Central,Sanjit Engle,7659.147000000001,46,46,46
Central,Odella Nelson,7605.944999999999,47,47,47
Central,Cyra Reiten,7591.2765599999975,48,48,48
Central,Julia West,7570.684500000001,49,49,49
Central,Patrick O'Donnell,7567.241000000001,50,50,50
Central,Muhammed Lee,7560.201000000002,51,51,51
Central,Steven Cartwright,7496.943,52,52,52
Central,Art Ferguson,7419.845,53,53,53
Central,Carlos Daly,7393.678,54,54,54
Central,Frank Olsen,7379.161,55,55,55
Central,Nora Paige,7341.772999999999,56,56,56
Central,Gary Zandusky,7334.213499999999,57,57,57
Central,Natalie Fritzler,7278.1995,58,58,58
Central,Darren Powers,7263.072000000003,59,59,59
Central,Michael Stewart,7230.392000000002,60,60,60
Central,Heather Kirkland,7226.4305,61,61,61
Central,Raymond Messe,7199.189879999999,62,62,62
Central,Joel Jenkins,7111.883000000001,63,63,63
Central,Monica Federle,7037.285999999998,64,64,64
Central,Jeremy Pistek,7032.467999999999,65,65,65
Central,Karen Daniels,6933.747500000002,66,66,66
Central,Shirley Jackson,6924.474000000001,67,67,67
Central,Dario Medina,6916.253,68,68,68
Central,Joy Bell-,6898.602799999997,69,69,69
Central,Patrick Bzostek,6887.5465,70,70,70
Central,Kelly Andreada,6849.007,71,71,71
Central,Theone Pippenger,6758.512040000002,72,72,72
Central,Tom Ashbrook,6755.065000000001,73,73,73
Central,Neil Französisch,6752.148399999999,74,74,74
Central,Liz Preis,6685.546719999998,75,75,75
Central,Mike Pelletier,6610.9895,76,76,76
Central,Sean Braxton,6588.030000000001,77,77,77
Central,Anthony Rawles,6563.9039999999995,78,78,78
Central,Jasper Cacioppo,6554.204999999999,79,79,79
Central,Mark Packer,6527.037759999999,80,80,80
Central,Paul Prost,6522.8629999999985,81,81,81
Central,Liz Carlisle,6510.56832,82,82,82
Central,Keith Dawkins,6503.353499999999,83,83,83
Central,Joel Eaton,6480.565159999999,84,84,84
Central,Michelle Moray,6476.896000000001,85,85,85
Central,Greg Tran,6457.758999999998,86,86,86
Central,Dana Kaydos,6426.479,87,87,87
Central,Lela Donovan,6420.888999999999,88,88,88
Central,Ellis Ballard,6389.55848,89,89,89
Central,Rick Duston,6376.510499999999,90,90,90
Central,Bill Eplett,6364.580999999998,91,91,91
Central,Mike Gockenbach,6359.031000000002,92,92,92
Central,Cari MacIntyre,6351.327499999999,93,93,93
Central,Nathan Cano,6307.786,94,94,94
Central,Jane Waco,6303.2530000000015,95,95,95
Central,Aaron Hawkins,6299.424000000001,96,96,96
Central,Elizabeth Moffitt,6295.628599999998,97,97,97
Central,Magdelene Morse,6256.828119999999,98,98,98
Central,Carol Darley,6250.49516,99,99,99
Central,Shirley Daniels,6238.291999999999,100,100,100
Central,Adam Shillingsburg,6235.671999999999,101,101,101
Central,Corey Catlett,6235.509999999998,102,102,102
Central,Charlotte Melton,6187.387999999999,103,103,103
Central,Benjamin Farhat,6182.172200000001,104,104,104
Central,David Philippe,6141.8460000000005,105,105,105
Central,Ken Lonsdale,6107.088000000001,106,106,106
Central,Daniel Raglin,6080.3880199999985,107,107,107
Central,Hunter Glantz,6016.9601999999995,108,108,108
Central,Thea Hendricks,5996.945,109,109,109
Central,Anne McFarland,5923.530000000001,110,110,110
Central,Aaron Smayling,5918.931,111,111,111
Central,Cathy Hwang,5892.673999999999,112,112,112
Central,Andy Reiter,5866.567,113,113,113
Central,Ken Dana,5861.3145,114,114,114
Central,Bruce Stewart,5835.455,115,115,115
Central,Larry Tron,5822.281500000002,116,116,116
Central,Maribeth Schnelling,5770.248,117,117,117
Central,Erin Mull,5762.71808,118,118,118
Central,John Lee,5734.554,119,119,119
Central,Pamela Stobb,5721.259999999999,120,120,120
Central,David Smith,5714.538799999999,121,121,121
Central,Aaron Bergman,5692.222,122,122,122
Central,Michael Grace,5687.494500000001,123,123,123
Central,Yana Sorensen,5678.512000000001,124,124,124
Central,Maria Zettner,5661.522,125,125,125
Central,Alejandro Savely,5643.6555,126,126,126
Central,Nicole Hansen,5592.483999999999,127,127,127
Central,Candace McMahon,5554.661000000001,128,128,128
Central,Tony Molinari,5514.366000000001,129,129,129
Central,Karl Braun,5513.346280000001,130,130,130
Central,Yoseph Carroll,5508.542499999999,131,131,131
Central,Noel Staavos,5501.814000000001,132,132,132
Central,Caroline Jumper,5461.6095000000005,133,133,133
Central,Sanjit Jacobs,5450.795999999999,134,134,134
Central,Dionis Lloyd,5450.5909999999985,135,135,135
Central,Alan Barnes,5417.379000000002,136,136,136
Central,Logan Haushalter,5411.864999999999,137,137,137
Central,Dianna Arnett,5410.608,138,138,138
Central,Brian Moss,5408.133000000001,139,139,139
Central,Darren Budd,5402.730199999998,140,140,140
Central,Bill Donatelli,5384.338999999999,141,141,141
Central,Steve Nguyen,5322.4812,142,142,142
Central,Steve Chapman,5301.872500000002,143,143,143
Central,Jack O'Briant,5297.219999999999,144,144,144
Central,Shui Tom,5282.0999600000005,145,145,145
Central,Anna Gayman,5278.119560000001,146,146,146
Central,Thomas Boland,5273.655000000002,147,147,147
Central,Melanie Seite,5270.638999999998,148,148,148
Central,Beth Paige,5265.57028,149,149,149
Central,Matthew Grinstein,5264.7116799999985,150,150,150
Central,Luke Foster,5255.777999999999,151,151,151
Central,Eugene Barchas,5246.491999999998,152,152,152
Central,Kimberly Carter,5240.4569999999985,153,153,153
Central,Alex Avila,5216.971,154,154,154
Central,Emily Ducich,5214.226,155,155,155
Central,Gary Hwang,5094.043500000001,156,156,156
Central,Stefanie Holloman,5066.691500000001,157,157,157
Central,Philip Fox,5051.3385,158,158,158
Central,Alice McCarthy,5040.595999999999,159,159,159
Central,Chuck Magee,5030.292499999999,160,160,160
Central,Frank Atkinson,5021.803500000001,161,161,161
Central,Cari Schnelling,5016.4251,162,162,162
Central,Mark Hamilton,5016.260000000001,163,163,163
Central,Robert Dilbeck,5002.110999999999,164,164,164
Central,Philisse Overcash,4989.3438,165,165,165
Central,Chris Selesnick,4988.1455000000005,166,166,166
Central,Deborah Brumfield,4974.177499999999,167,167,167
Central,Filia McAdams,4942.286199999999,168,168,168
Central,Dianna Vittorini,4891.353840000001,169,169,169
Central,Clytie Kelty,4883.56038,170,170,170
Central,Jennifer Ferguson,4874.0934799999995,171,171,171
Central,Damala Kotsonis,4869.1950000000015,172,172,172
Central,Charles McCrossin,4868.483,173,173,173
Central,Randy Bradley,4866.3,174,174,174
Central,Darren Koutras,4857.339999999998,175,175,175
Central,Liz Thompson,4845.071000000001,176,176,176
Central,Bryan Davis,4826.191,177,177,177
Central,Emily Phan,4820.6058,178,178,178
Central,Justin Ellison,4808.981,179,179,179
Central,Max Ludwig,4800.8904999999995,180,180,180
Central,Charles Crestani,4800.282,181,181,181
Central,Sung Pak,4799.441500000001,182,182,182
Central,Deanra Eno,4797.827000000001,183,183,183
Central,Michelle Ellison,4792.104000000001,184,184,184
Central,Henry MacAllister,4777.012,185,185,185
Central,Sarah Brown,4771.181839999999,186,186,186
Central,Ashley Jarboe,4765.041,187,187,187
Central,Gary Hansen,4747.8955,188,188,188
Central,Annie Thurman,4721.497,189,189,189
Central,Maureen Fritzler,4714.970440000002,190,190,190
Central,Darrin Sayre,4709.682,191,191,191
Central,Anthony Garverick,4692.835999999998,192,192,192
Central,Valerie Mitchum,4678.901999999999,193,193,193
Central,Ted Butterfield,4673.898999999999,194,194,194
Central,Brendan Sweed,4665.9595,195,195,195
Central,Giulietta Weimer,4660.4785,196,196,196
Central,Jill Fjeld,4633.883,197,197,197
Central,Nat Carroll,4611.04954,198,198,198
Central,Jim Kriz,4601.907000000001,199,199,199
Central,Bart Watters,4596.109,200,200,200
Central,Barry Franz,4588.50784,201,201,201
Central,Katrina Bavinger,4581.913500000001,202,202,202
Central,Maria Bertelson,4572.976,203,203,203
Central,Juliana Krohn,4567.632639999999,204,204,204
Central,Anthony Witt,4567.176,205,205,205
Central,Stuart Calhoun,4566.0955,206,206,206
Central,Bill Shonely,4564.0909999999985,207,207,207
Central,Max Jones,4558.039520000001,208,208,208
Central,Linda Cazamias,4556.7609999999995,209,209,209
Central,Nick Zandusky,4554.469999999999,210,210,210
Central,John Grady,4552.255999999999,211,211,211
Central,Ruben Ausman,4531.5818,212,212,212
Central,Toby Gnade,4530.087999999999,213,213,213
Central,Tamara Manning,4524.888000000001,214,214,214
Central,Brian Stugart,4517.3955,215,215,215
Central,Matt Collister,4502.55428,216,216,216
Central,Katrina Willman,4477.435,217,217,217
Central,Shahid Hopkins,4471.803,218,218,218
Central,Sharelle Roach,4462.092500000001,219,219,219
Central,Eugene Moren,4407.563919999999,220,220,220
Central,Barry Gonzalez,4390.716000000002,221,221,221
Central,Beth Fritzler,4386.1806400000005,222,222,222
Central,Ken Black,4386.048500000002,223,223,223
Central,Rick Wilson,4384.927500000001,224,224,224
Central,Lauren Leatherbury,4384.639319999999,225,225,225
Central,Michelle Tran,4357.3562999999995,226,226,226
Central,Jim Sink,4349.628999999999,227,227,227
Central,Bobby Odegard,4345.527,228,228,228
Central,Berenike Kampe,4341.653999999999,229,229,229
Central,Sam Craven,4334.200599999998,230,230,230
Central,Paul Gonzalez,4332.098,231,231,231
Central,Troy Staebel,4327.884,232,232,232
Central,Ricardo Sperren,4327.609,233,233,233
Central,Sally Knutson,4323.0655000000015,234,234,234
Central,Tony Sayre,4298.413199999999,235,235,235
Central,Craig Carroll,4265.539000000001,236,236,236
Central,Cathy Armstrong,4262.005000000001,237,237,237
Central,Carl Weiss,4251.220600000001,238,238,238
Central,Denise Leinenbach,4245.258999999999,239,239,239
Central,Joseph Airdo,4215.846000000001,240,240,240
Central,Cassandra Brandow,4209.371,241,241,241
Central,Katherine Nockton,4207.278999999998,242,242,242
Central,Roger Demir,4205.986000000001,243,243,243
Central,Paul Stevenson,4204.896499999998,244,244,244
Central,Alejandro Grove,4195.715999999999,245,245,245
Central,Julie Creighton,4190.392,246,246,246
Central,Thais Sissman,4185.612,247,247,247
Central,Sara Luxemburg,4168.39,248,248,248
Central,Sue Ann Reed,4165.5599999999995,249,249,249
Central,Rob Lucas,4156.497,250,250,250
Central,Tim Brockman,4155.726,251,251,251
Central,Mary O'Rourke,4155.454000000001,252,252,252
Central,Joni Blumstein,4153.835,253,253,253
Central,George Ashbrook,4140.655320000001,254,254,254
Central,Trudy Glocke,4139.573,255,255,255
Central,Bobby Elias,4139.241000000001,256,256,256
Central,Cynthia Voltz,4135.3986,257,257,257
Central,Valerie Dominguez,4119.64,258,258,258
Central,Maria Etezadi,4108.3060000000005,259,259,259
Central,Paul MacIntyre,4089.646,260,260,260
Central,James Lanier,4071.8092000000006,261,261,261
Central,Seth Vernon,4068.3778800000005,262,262,262
Central,Harold Dahlen,4060.407,263,263,263
Central,Jim Mitchum,4041.6238399999993,264,264,264
Central,Xylona Preis,4037.688000000001,265,265,265
Central,Claudia Bergmann,4020.642339999998,266,266,266
Central,Jennifer Jackson,4010.8490000000006,267,267,267
Central,Sarah Foster,3998.4040000000005,268,268,268
Central,Marc Crier,3992.6355,269,269,269
Central,Fred Wasserman,3982.289,270,270,270
Central,Justin Hirsh,3981.222,271,271,271
Central,Andy Gerbode,3972.449,272,272,272
Central,John Castell,3970.193039999999,273,273,273
Central,Matthew Clasen,3965.152,274,274,274
Central,Mick Hernandez,3963.5686400000004,275,275,275
Central,Jason Gross,3957.242,276,276,276
Central,Heather Jas,3942.8705000000004,277,277,277
Central,Janet Martin,3941.906,278,278,278
Central,Julia Dunbar,3920.82096,279,279,279
Central,Jennifer Braxton,3912.1428999999994,280,280,280
Central,Andrew Allen,3911.473499999999,281,281,281
Central,Matt Connell,3893.086,282,282,282
Central,Aleksandra Gannaway,3891.6440000000002,283,283,283
Central,Doug Bickford,3873.8970000000004,284,284,284
Central,Becky Castell,3846.646,285,285,285
Central,Jennifer Patt,3842.07696,286,286,286
Central,Jason Klamczynski,3833.6070000000004,287,287,287
Central,Roy Phan,3829.1334999999995,288,288,288
Central,Benjamin Venier,3827.984000000001,289,289,289
Central,Bruce Degenhardt,3821.1079,290,290,290
Central,Bobby Trafton,3794.4940000000006,291,291,291
Central,Carol Adams,3783.1887999999994,292,292,292
Central,Annie Zypern,3780.9329999999995,293,293,293
Central,Art Foster,3775.4970000000008,294,294,294
Central,Janet Lee,3753.41464,295,295,295
Central,Mitch Gastineau,3749.943,296,296,296
Central,Arthur Wiediger,3741.4355600000004,297,297,297
Central,Craig Molinari,3732.3869000000004,298,298,298
Central,Dave Hallsten,3727.2965,299,299,299
Central,Arthur Gainer,3710.8935000000006,300,300,300
Central,Sonia Cooley,3709.083,301,301,301
Central,Maureen Gnade,3705.5740000000014,302,302,302
Central,Michelle Huthwaite,3704.1475,303,303,303
Central,Paul Van Hugh,3677.6955000000003,304,304,304
Central,Mick Crebagga,3647.6849999999995,305,305,305
Central,Scot Wooten,3645.3285,306,306,306
Central,Michelle Lonsdale,3643.6299999999997,307,307,307
Central,Clay Ludtke,3642.5999999999995,308,308,308
Central,Marc Harrigan,3640.5869599999996,309,309,309
Central,Karen Bern,3640.182,310,310,310
Central,Henry Goldwyn,3639.1448,311,311,311
Central,Meg Tillman,3616.4169999999995,312,312,312
Central,Emily Grady,3615.78612,313,313,313
Central,Bill Stewart,3603.6653999999994,314,314,314
Central,Hilary Holden,3599.1235,315,315,315
Central,Luke Schmidt,3585.7535000000003,316,316,316
Central,Erica Smith,3578.54974,317,317,317
Central,Rick Bensley,3573.6309999999994,318,318,318
Central,Jonathan Doherty,3572.79292,319,319,319
Central,Roy Skaria,3569.8535,320,320,320
Central,Greg Hansen,3568.5638,321,321,321
Central,Ben Peterman,3566.9729999999995,322,322,322
Central,Sean Christensen,3555.1089999999995,323,323,323
Central,Evan Henry,3553.5969999999998,324,324,324
Central,Tom Stivers,3550.7344999999996,325,325,325
Central,Rachel Payne,3550.4632000000006,326,326,326
Central,Mark Cousins,3547.27708,327,327,327
Central,George Zrebassa,3538.42068,328,328,328
Central,Denny Blanton,3533.4593000000004,329,329,329
Central,Raymond Buch,3527.9739999999997,330,330,330
Central,John Murray,3512.4165000000003,331,331,331
Central,Katherine Ducich,3511.706,332,332,332
Central,Mitch Willingham,3509.812,333,333,333
Central,Anna Andreadi,3505.4860000000003,334,334,334
Central,Joni Wasserman,3499.9960000000005,335,335,335
Central,Thomas Thornton,3483.990999999999,336,336,336
Central,Claire Gute,3483.8185199999994,337,337,337
Central,Ed Braxton,3473.4530000000004,338,338,338
Central,Sam Zeldin,3457.1510000000003,339,339,339
Central,Trudy Brown,3456.4150000000004,340,340,340
Central,Don Miller,3453.571,341,341,341
Central,Tracy Zic,3428.706,342,342,342
Central,Alan Schoenberger,3425.182,343,343,343
Central,Sung Chung,3418.476,344,344,344
Central,Michael Nguyen,3408.206,345,345,345
Central,Michael Kennedy,3390.6525000000006,346,346,346
Central,Zuschuss Donatelli,3382.0995,347,347,347
Central,Michael Dominguez,3379.467,348,348,348
Central,Rick Reed,3375.062,349,349,349
Central,Jennifer Halladay,3361.2895,350,350,350
Central,Katrina Edelman,3353.67936,351,351,351
Central,Ryan Akin,3326.021,352,352,352
Central,Thea Hudgings,3311.602,353,353,353
Central,Roy Collins,3311.0025000000005,354,354,354
Central,Kelly Collister,3308.0019600000005,355,355,355
Central,Nathan Mautz,3296.124,356,356,356
Central,Kelly Lampkin,3273.280000000001,357,357,357
Central,Roland Schwarz,3269.8994000000002,358,358,358
Central,Justin Deggeller,3266.509,359,359,359
Central,Matt Abelman,3258.3070000000002,360,360,360
Central,Dorothy Dickinson,3244.0818,361,361,361
Central,Matt Hagelstein,3240.997999999999,362,362,362
Central,Sheri Gordon,3227.99,363,363,363
Central,Rose O'Brian,3226.592,364,364,364
Central,Don Weiss,3224.0379999999996,365,365,365
Central,Amy Cox,3208.5399999999995,366,366,366
Central,Nick Radford,3201.0626800000005,367,367,367
Central,Darrin Van Huff,3199.0519999999997,368,368,368
Central,Gene McClure,3192.3034800000005,369,369,369
Central,Kunst Miller,3191.8880000000004,370,370,370
Central,Amy Hunt,3189.3602000000005,371,371,371
Central,Pete Kriz,3184.8619999999996,372,372,372
Central,Carl Ludwig,3174.52156,373,373,373
Central,Sean O'Donnell,3173.1060000000007,374,374,374
Central,Stewart Visinsky,3165.968,375,375,375
Central,Greg Maxwell,3163.897,376,376,376
Central,Grace Kelly,3140.869,377,377,377
Central,Jill Matthias,3139.008999999999,378,378,378
Central,Gene Hale,3133.484,379,379,379
Central,Christina Anderson,3132.1137,380,380,380
Central,Henia Zydlo,3124.4715,381,381,381
Central,Allen Goldenen,3117.572000000001,382,382,382
Central,Toby Swindell,3113.964,383,383,383
Central,Christine Phan,3096.7979999999993,384,384,384
Central,Bradley Drucker,3092.9734999999996,385,385,385
Central,Fred Harton,3083.6154999999994,386,386,386
Central,Ralph Arnett,3080.7369999999996,387,387,387
Central,Lena Creighton,3071.7099999999996,388,388,388
Central,Ben Ferrer,3063.535,389,389,389
Central,Tracy Poddar,3062.9040000000005,390,390,390
Central,Khloe Miller,3060.153,391,391,391
Central,Tracy Blumstein,3047.6876200000006,392,392,392
Central,Joe Kamberova,3043.448999999999,393,393,393
Central,Cynthia Arntzen,3042.522,394,394,394
Central,Laurel Workman,3041.7,395,395,395
Central,Dean Braden,3026.8399999999997,396,396,396
Central,Lindsay Williams,3016.4745000000003,397,397,397
Central,Greg Matthias,3012.801000000001,398,398,398
Central,Stuart Van,3005.4174999999996,399,399,399
Central,Kristen Hastings,3002.3010000000013,400,400,400
Central,Phillip Flathmann,2987.9949999999994,401,401,401
Central,Resi Pölking,2986.564,402,402,402
Central,Dan Reichenbach,2980.7760000000003,403,403,403
Central,Adam Hart,2967.732,404,404,404
Central,Ken Brennan,2967.6299999999997,405,405,405
Central,Dennis Kane,2960.4759999999997,406,406,406
Central,Christine Abelman,2951.4489999999996,407,407,407
Central,Richard Eichhorn,2940.0860000000002,408,408,408
Central,Tamara Dahlen,2937.799,409,409,409
Central,Neola Schneider,2926.905,410,410,410
Central,Stephanie Ulpright,2922.8830000000007,411,411,411
Central,Trudy Schmidt,2919.713,412,412,412
Central,Michael Granlund,2919.609,413,413,413
Central,Tom Boeckenhauer,2911.7720000000004,414,414,414
Central,Joy Daniels,2911.5399999999995,415,415,415
Central,Rob Haberlin,2901.19916,416,416,416
Central,Maribeth Dona,2893.6412,417,417,417
Central,Mark Haberlin,2890.4550000000004,418,418,418
Central,Rob Dowd,2881.929,419,419,419
Central,Sally Hughsby,2877.1449999999995,420,420,420
Central,Tamara Willingham,2876.9990000000003,421,421,421
Central,Ralph Ritter,2872.169479999999,422,422,422
Central,Meg O'Connel,2872.167,423,423,423
Central,Ivan Liston,2864.184,424,424,424
Central,Jamie Kunitz,2863.711,425,425,425
Central,Laurel Elliston,2863.6580000000004,426,426,426
Central,Bradley Nguyen,2862.98734,427,427,427
Central,Russell D'Ascenzo,2859.822319999999,428,428,428
Central,Astrea Jones,2857.0264999999995,429,429,429
Central,Anna Häberlin,2853.69096,430,430,430
Central,Andrew Roberts,2852.6183600000004,431,431,431
Central,Anthony Jacobs,2850.7075000000004,432,432,432
Central,Peter Fuller,2847.9151600000005,433,433,433
Central,Nora Preis,2844.3339999999994,434,434,434
Central,Joseph Holt,2837.8509999999997,435,435,435
Central,Christina DeMoss,2831.415,436,436,436
Central,Ivan Gibson,2825.359999999999,437,437,437
Central,Frank Gastineau,2816.6594999999998,438,438,438
Central,Dave Kipp,2808.68216,439,439,439
Central,Barbara Fisher,2783.5825,440,440,440
Central,Rob Beeghly,2777.7070000000003,441,441,441
Central,Larry Blacks,2776.064,442,442,442
Central,Katherine Hughes,2771.205999999999,443,443,443
Central,Brian Derr,2770.732,444,444,444
Central,Pauline Chand,2755.62,445,445,445
Central,David Flashing,2746.801,446,446,446
Central,Paul Lucas,2722.341,447,447,447
Central,Paul Knutson,2717.1959999999995,448,448,448
Central,Michael Chen,2711.97212,449,449,449
Central,Maris LaWare,2688.0689999999995,450,450,450
Central,Barry Französisch,2684.1265000000008,451,451,451
Central,Alex Russell,2682.015,452,452,452
Central,Brendan Dodson,2680.92,453,453,453
Central,Neil Ducich,2680.4700000000003,454,454,454
Central,David Bremer,2667.8505,455,455,455
Central,Steven Roelle,2660.872,456,456,456
Central,Anna Chung,2660.8260000000005,457,457,457
Central,Tony Chapman,2659.122,458,458,458
Central,Jay Fein,2655.062000000001,459,459,459
Central,Fred Hopkins,2650.00102,460,460,460
Central,Bill Tyler,2641.057,461,461,461
Central,Matt Collins,2640.828000000001,462,462,462
Central,Maureen Gastineau,2640.2340000000004,463,463,463
Central,Jim Radford,2635.5350000000003,464,464,464
Central,Lisa Hazard,2625.438,465,465,465
Central,Vivek Gonzalez,2616.813500000001,466,466,466
Central,Russell Applegate,2611.2929999999997,467,467,467
Central,Kean Takahito,2610.772,468,468,468
Central,Duane Benoit,2608.4262400000002,469,469,469
Central,Becky Pak,2608.1788,470,470,470
Central,Lycoris Saunders,2606.2010000000005,471,471,471
Central,Eric Barreto,2602.023,472,472,472
Central,Denise Monton,2601.107,473,473,473
Central,Shahid Collister,2584.28084,474,474,474
Central,Eudokia Martin,2575.698,475,475,475
Central,Rick Hansen,2574.6680000000006,476,476,476
Central,Lena Cacioppo,2570.1203600000003,477,477,477
Central,Alex Grayson,2568.9745000000003,478,478,478
Central,Karen Carlisle,2566.7509999999997,479,479,479
Central,Victoria Brennan,2557.4356000000002,480,480,480
Central,Tracy Hopkins,2555.158,481,481,481
Central,Bryan Mills,2550.88,482,482,482
Central,Quincy Jones,2543.3800000000006,483,483,483
Central,Alan Shonely,2540.277,484,484,484
Central,Theresa Coyne,2516.1441600000007,485,485,485
Central,Darrin Martin,2510.892,486,486,486
Central,Lena Radford,2504.88056,487,487,487
Central,Phillip Breyer,2496.303000000001,488,488,488
Central,Tom Zandusky,2488.1169999999997,489,489,489
Central,Craig Leslie,2482.5150000000003,490,490,490
Central,Nat Gilpin,2477.766,491,491,491
Central,Bill Overfelt,2475.698,492,492,492
Central,Adrian Shami,2472.831,493,493,493
Central,Patrick Ryan,2472.0059999999994,494,494,494
Central,Lori Olson,2461.5599999999995,495,495,495
Central,Vivek Grady,2449.4610000000007,496,496,496
Central,Parhena Norris,2446.692,497,497,497
Central,Dorris liebe,2445.8889999999997,498,498,498
Central,Bryan Spruell,2444.6519999999996,499,499,499
Central,Christopher Conant,2441.724,500,500,500
Central,Barry Blumstein,2439.8639999999996,501,501,501
Central,Mark Van Huff,2437.4060000000004,502,502,502
Central,Erin Ashbrook,2434.99992,503,503,503
Central,Sandra Glassco,2421.4060000000004,504,504,504
Central,Chad Sievert,2418.642,505,505,505
Central,Eileen Kiefer,2417.2469999999994,506,506,506
Central,Chad Cunningham,2414.821,507,507,507
Central,Jim Karlsson,2409.28,508,508,508
Central,Chris McAfee,2406.8786399999995,509,509,509
Central,Guy Armstrong,2406.7560000000008,510,510,510
Central,Sarah Jordon,2404.0229999999997,511,511,511
Central,Frank Carlisle,2377.56,512,512,512
Central,Maxwell Schwartz,2368.215999999999,513,513,513
Central,Ross Baird,2360.0093999999995,514,514,514
Central,Ralph Kennedy,2359.2695000000003,515,515,515
Central,Ryan Crowe,2355.2639999999997,516,516,516
Central,Frank Hawley,2353.7039999999997,517,517,517
Central,Roland Murray,2340.244,518,518,518
Central,James Galang,2327.955999999999,519,519,519
Central,Natalie DeCherney,2326.0865000000003,520,520,520
Central,Ann Blume,2319.0899999999997,521,521,521
Central,Hallie Redmond,2316.4320000000007,522,522,522
Central,Naresj Patel,2313.809,523,523,523
Central,Brad Thomas,2313.791,524,524,524
Central,Linda Southworth,2305.5099999999993,525,525,525
Central,Corinna Mitchell,2305.36098,526,526,526
Central,Jeremy Farry,2297.98986,527,527,527
Central,Dennis Bolton,2297.6915599999998,528,528,528
Central,Nora Pelletier,2295.1854999999996,529,529,529
Central,Victoria Pisteka,2293.175,530,530,530
Central,Cindy Chapman,2282.246,531,531,531
Central,Toby Braunhardt,2268.202,532,532,532
Central,Cyma Kinney,2262.148,533,533,533
Central,Victoria Wilson,2260.2329999999997,534,534,534
Central,Susan MacKendrick,2243.1349999999998,535,535,535
Central,Dave Poirier,2241.592,536,536,536
Central,Giulietta Dortch,2234.3684999999996,537,537,537
Central,Sample Company A,2233.3142400000006,538,538,538
Central,Philip Brown,2233.2709600000003,539,539,539
Central,Chuck Clark,2231.348,540,540,540
Central,Edward Nazzal,2226.888,541,541,541
Central,Mike Vittorini,2219.7720000000004,542,542,542
Central,Patricia Hirasaki,2211.283,543,543,543
Central,Bradley Talbott,2207.628,544,544,544
Central,Clay Cheatham,2195.9543400000002,545,545,545
Central,Nona Balk,2184.830000000001,546,546,546
Central,Speros Goranitis,2180.8540000000003,547,547,547
Central,Logan Currie,2179.77,548,548,548
Central,Grant Thornton,2179.14204,549,549,549
Central,Arthur Prichep,2167.4585,550,550,550
Central,Bart Pistole,2162.7280000000005,551,551,551
Central,Corey-Lock,2162.6199600000004,552,552,552
Central,Mary Zewe,2157.6605,553,553,553
Central,Ross DeVincentis,2151.7280000000005,554,554,554
Central,Craig Yedwab,2150.9894999999997,555,555,555
Central,Lisa DeCherney,2136.841,556,556,556
Central,Joy Smith,2125.5056800000007,557,557,557
Central,Sally Matthias,2119.8740000000003,558,558,558
Central,Pauline Webber,2116.383,559,559,559
Central,Olvera Toch,2115.7419999999997,560,560,560
Central,Sylvia Foulston,2106.0320000000006,561,561,561
Central,Steve Carroll,2098.2520000000004,562,562,562
Central,Dorothy Badders,2092.9418,563,563,563
Central,Giulietta Baptist,2092.533,564,564,564
Central,Dan Campbell,2090.822,565,565,565
Central,John Lucas,2088.9860000000003,566,566,566
Central,Julie Kriz,2087.7120000000004,567,567,567
Central,Michael Oakman,2075.2839999999997,568,568,568
Central,Randy Ferguson,2051.4060000000004,569,569,569
Central,Nathan Gelder,2041.925,570,570,570
Central,Beth Thompson,2040.0619999999997,571,571,571
Central,Saphhira Shifley,2038.4673600000003,572,572,572
Central,Carol Triggs,2038.1870400000003,573,573,573
Central,Allen Rosenblatt,2025.3629999999998,574,574,574
Central,Susan Gilcrest,2025.17836,575,575,575
Central,Roland Fjeld,2023.9660000000001,576,576,576
Central,Shirley Schmidt,2021.247,577,577,577
Central,Lindsay Castell,2018.8680000000004,578,578,578
